two_theta_deg,intensity_counts
5.486000e+001,4.100000e+001
5.488000e+001,3.400000e+001
5.490000e+001,3.800000e+001
5.492000e+001,4.600000e+001
5.494000e+001,4.900000e+001
5.496000e+001,2.900000e+001
5.498000e+001,4.100000e+001
5.500000e+001,2.200000e+001
5.502000e+001,2.700000e+001
5.504000e+001,4.100000e+001
5.506000e+001,3.400000e+001
5.508000e+001,4.400000e+001
5.510000e+001,3.800000e+001
5.512000e+001,2.900000e+001
5.514000e+001,3.500000e+001
5.516000e+001,3.900000e+001
5.518000e+001,4.300000e+001
5.520000e+001,4.300000e+001
5.522000e+001,4.800000e+001
5.524000e+001,3.900000e+001
5.526000e+001,4.200000e+001
5.528000e+001,3.200000e+001
5.530000e+001,3.600000e+001
5.532000e+001,4.500000e+001
5.534000e+001,3.700000e+001
5.536000e+001,3.100000e+001
5.538000e+001,4.200000e+001
5.540000e+001,3.900000e+001
5.542000e+001,3.100000e+001
5.544000e+001,3.300000e+001
5.546000e+001,4.600000e+001
5.548000e+001,3.800000e+001
5.550000e+001,4.200000e+001
5.552000e+001,3.000000e+001
5.554000e+001,4.200000e+001
5.556000e+001,3.600000e+001
5.558000e+001,4.100000e+001
5.560000e+001,3.000000e+001
5.562000e+001,4.400000e+001
5.564000e+001,3.600000e+001
5.566000e+001,4.400000e+001
5.568000e+001,3.900000e+001
5.570000e+001,3.800000e+001
5.572000e+001,3.600000e+001
5.574000e+001,3.300000e+001
5.576000e+001,3.400000e+001
5.578000e+001,4.500000e+001
5.580000e+001,4.500000e+001
5.582000e+001,3.500000e+001
5.584000e+001,4.500000e+001
5.586000e+001,4.100000e+001
5.588000e+001,5.000000e+001
5.590000e+001,4.700000e+001
5.592000e+001,4.300000e+001
5.594000e+001,3.800000e+001
5.596000e+001,4.900000e+001
5.598000e+001,5.000000e+001
5.600000e+001,4.500000e+001
5.602000e+001,4.600000e+001
5.604000e+001,4.900000e+001
5.606000e+001,5.800000e+001
5.608000e+001,4.800000e+001
5.610000e+001,5.700000e+001
5.612000e+001,5.800000e+001
5.614000e+001,6.300000e+001
5.616000e+001,5.400000e+001
5.618000e+001,7.600000e+001
5.620000e+001,7.400000e+001
5.622000e+001,7.300000e+001
5.624000e+001,7.100000e+001
5.626000e+001,8.200000e+001
5.628000e+001,1.000000e+002
5.630000e+001,9.400000e+001
5.632000e+001,1.060000e+002
5.634000e+001,1.110000e+002
5.636000e+001,1.200000e+002
5.638000e+001,1.410000e+002
5.640000e+001,1.540000e+002
5.642000e+001,1.950000e+002
5.644000e+001,2.310000e+002
5.646000e+001,2.600000e+002
5.648000e+001,2.680000e+002
5.650000e+001,2.990000e+002
5.652000e+001,3.740000e+002
5.654000e+001,3.710000e+002
5.656000e+001,4.090000e+002
5.658000e+001,4.550000e+002
5.660000e+001,4.250000e+002
5.662000e+001,4.150000e+002
5.664000e+001,4.360000e+002
5.666000e+001,4.430000e+002
5.668000e+001,3.780000e+002
5.670000e+001,3.400000e+002
5.672000e+001,3.460000e+002
5.674000e+001,3.230000e+002
5.676000e+001,2.990000e+002
5.678000e+001,2.980000e+002
5.680000e+001,2.330000e+002
5.682000e+001,2.200000e+002
5.684000e+001,2.230000e+002
5.686000e+001,1.630000e+002
5.688000e+001,1.540000e+002
5.690000e+001,1.280000e+002
5.692000e+001,1.180000e+002
5.694000e+001,9.800000e+001
5.696000e+001,9.700000e+001
5.698000e+001,8.100000e+001
5.700000e+001,7.800000e+001
5.702000e+001,8.600000e+001
5.704000e+001,7.200000e+001
5.706000e+001,7.000000e+001
5.708000e+001,6.900000e+001
5.710000e+001,5.900000e+001
5.712000e+001,5.300000e+001
5.714000e+001,5.400000e+001
5.716000e+001,5.600000e+001
5.718000e+001,6.000000e+001
5.720000e+001,3.800000e+001
5.722000e+001,5.600000e+001
5.724000e+001,5.600000e+001
5.726000e+001,4.600000e+001
5.728000e+001,5.100000e+001
5.730000e+001,4.700000e+001
5.732000e+001,4.600000e+001
5.734000e+001,2.700000e+001
5.736000e+001,4.400000e+001
5.738000e+001,4.000000e+001
5.740000e+001,4.200000e+001
5.742000e+001,2.900000e+001
5.744000e+001,4.300000e+001
5.746000e+001,2.500000e+001
5.748000e+001,4.700000e+001
5.750000e+001,3.500000e+001
5.752000e+001,4.500000e+001
5.754000e+001,5.000000e+001
5.756000e+001,3.400000e+001
5.758000e+001,5.100000e+001
5.760000e+001,5.000000e+001
5.762000e+001,3.100000e+001
5.764000e+001,2.900000e+001
5.766000e+001,3.400000e+001
5.768000e+001,4.200000e+001
5.770000e+001,3.400000e+001
5.772000e+001,3.900000e+001
5.774000e+001,4.200000e+001
5.776000e+001,3.700000e+001
5.778000e+001,4.700000e+001
5.780000e+001,4.900000e+001
5.782000e+001,4.200000e+001
5.784000e+001,5.300000e+001
5.786000e+001,4.400000e+001
5.788000e+001,3.500000e+001
5.790000e+001,4.400000e+001
5.792000e+001,4.900000e+001
5.794000e+001,5.900000e+001
5.796000e+001,5.400000e+001
5.798000e+001,5.800000e+001
5.800000e+001,4.900000e+001
5.802000e+001,5.200000e+001
5.804000e+001,5.000000e+001
5.806000e+001,3.900000e+001
5.808000e+001,4.600000e+001
5.810000e+001,4.300000e+001
5.812000e+001,5.000000e+001
5.814000e+001,4.900000e+001
5.816000e+001,6.500000e+001
5.818000e+001,4.900000e+001
5.820000e+001,5.200000e+001
5.822000e+001,5.100000e+001
5.824000e+001,5.000000e+001
5.826000e+001,7.900000e+001
5.828000e+001,6.300000e+001
5.830000e+001,6.900000e+001
5.832000e+001,6.300000e+001
5.834000e+001,6.900000e+001
5.836000e+001,7.800000e+001
5.838000e+001,9.000000e+001
5.840000e+001,7.800000e+001
5.842000e+001,8.100000e+001
5.844000e+001,9.500000e+001
5.846000e+001,7.900000e+001
5.848000e+001,9.100000e+001
5.850000e+001,1.070000e+002
5.852000e+001,1.030000e+002
5.854000e+001,9.400000e+001
5.856000e+001,1.150000e+002
5.858000e+001,9.400000e+001
5.860000e+001,1.010000e+002
5.862000e+001,1.090000e+002
5.864000e+001,9.500000e+001
5.866000e+001,9.200000e+001
5.868000e+001,1.160000e+002
5.870000e+001,9.300000e+001
5.872000e+001,1.010000e+002
5.874000e+001,8.900000e+001
5.876000e+001,7.300000e+001
5.878000e+001,9.400000e+001
5.880000e+001,9.200000e+001
5.882000e+001,8.600000e+001
5.884000e+001,7.800000e+001
5.886000e+001,7.000000e+001
5.888000e+001,5.800000e+001
5.890000e+001,6.900000e+001
5.892000e+001,6.100000e+001
5.894000e+001,6.900000e+001
5.896000e+001,7.000000e+001
5.898000e+001,5.700000e+001
5.900000e+001,4.300000e+001
5.902000e+001,5.200000e+001
5.904000e+001,5.000000e+001
5.906000e+001,6.000000e+001
5.908000e+001,5.500000e+001
5.910000e+001,5.300000e+001
5.912000e+001,5.900000e+001
5.914000e+001,5.500000e+001
5.916000e+001,5.400000e+001
5.918000e+001,4.900000e+001
5.920000e+001,5.200000e+001
5.922000e+001,6.500000e+001
5.924000e+001,5.200000e+001
5.926000e+001,5.100000e+001
5.928000e+001,5.800000e+001
5.930000e+001,5.800000e+001
5.932000e+001,6.000000e+001
5.934000e+001,5.600000e+001
5.936000e+001,5.400000e+001
5.938000e+001,4.900000e+001
5.940000e+001,4.000000e+001
5.942000e+001,4.100000e+001
5.944000e+001,6.800000e+001
5.946000e+001,6.200000e+001
5.948000e+001,6.500000e+001
5.950000e+001,4.800000e+001
5.952000e+001,4.900000e+001
5.954000e+001,5.800000e+001
5.956000e+001,5.600000e+001
5.958000e+001,4.900000e+001
5.960000e+001,4.900000e+001
5.962000e+001,7.600000e+001
5.964000e+001,6.300000e+001
5.966000e+001,6.000000e+001
5.968000e+001,5.700000e+001
5.970000e+001,4.200000e+001
5.972000e+001,5.900000e+001
5.974000e+001,7.000000e+001
5.976000e+001,5.200000e+001
5.978000e+001,6.700000e+001
5.980000e+001,7.100000e+001
5.982000e+001,7.500000e+001
5.984000e+001,5.900000e+001
5.986000e+001,5.900000e+001
5.988000e+001,6.100000e+001
5.990000e+001,6.900000e+001
5.992000e+001,7.100000e+001
5.994000e+001,7.000000e+001
5.996000e+001,6.900000e+001
5.998000e+001,5.600000e+001
6.000000e+001,6.600000e+001
6.002000e+001,6.100000e+001
6.004000e+001,6.500000e+001
6.006000e+001,6.100000e+001
6.008000e+001,5.300000e+001
6.010000e+001,6.200000e+001
6.012000e+001,5.800000e+001
6.014000e+001,6.000000e+001
6.016000e+001,5.500000e+001
6.018000e+001,4.900000e+001
6.020000e+001,6.300000e+001
6.022000e+001,6.900000e+001
6.024000e+001,5.600000e+001
6.026000e+001,5.700000e+001
6.028000e+001,7.400000e+001
6.030000e+001,5.200000e+001
6.032000e+001,5.300000e+001
6.034000e+001,4.400000e+001
6.036000e+001,6.300000e+001
6.038000e+001,5.700000e+001
6.040000e+001,5.600000e+001
6.042000e+001,5.500000e+001
6.044000e+001,5.600000e+001
6.046000e+001,4.400000e+001
6.048000e+001,6.100000e+001
6.050000e+001,7.100000e+001
6.052000e+001,5.300000e+001
6.054000e+001,5.900000e+001
6.056000e+001,6.800000e+001
6.058000e+001,6.600000e+001
6.060000e+001,6.200000e+001
6.062000e+001,6.000000e+001
6.064000e+001,4.800000e+001
6.066000e+001,6.700000e+001
6.068000e+001,4.700000e+001
6.070000e+001,5.300000e+001
6.072000e+001,5.300000e+001
6.074000e+001,4.700000e+001
6.076000e+001,7.400000e+001
6.078000e+001,4.500000e+001
6.080000e+001,5.200000e+001
6.082000e+001,4.400000e+001
6.084000e+001,5.400000e+001
6.086000e+001,6.200000e+001
6.088000e+001,5.700000e+001
6.090000e+001,4.700000e+001
6.092000e+001,4.200000e+001
6.094000e+001,4.900000e+001
6.096000e+001,6.200000e+001
6.098000e+001,6.200000e+001
6.100000e+001,5.500000e+001
6.102000e+001,6.200000e+001
6.104000e+001,6.500000e+001
6.106000e+001,3.700000e+001
6.108000e+001,4.900000e+001
6.110000e+001,5.100000e+001
6.112000e+001,4.600000e+001
6.114000e+001,4.100000e+001
6.116000e+001,6.100000e+001
6.118000e+001,4.600000e+001
6.120000e+001,6.800000e+001
6.122000e+001,5.400000e+001
6.124000e+001,6.400000e+001
6.126000e+001,4.800000e+001
6.128000e+001,6.100000e+001
6.130000e+001,6.000000e+001
6.132000e+001,5.400000e+001
6.134000e+001,4.900000e+001
6.136000e+001,5.400000e+001
6.138000e+001,5.400000e+001
6.140000e+001,6.000000e+001
6.142000e+001,4.800000e+001
6.144000e+001,6.900000e+001
6.146000e+001,5.300000e+001
6.148000e+001,5.000000e+001
6.150000e+001,6.300000e+001
6.152000e+001,6.200000e+001
6.154000e+001,4.800000e+001
6.156000e+001,5.800000e+001
6.158000e+001,5.700000e+001
6.160000e+001,5.600000e+001
6.162000e+001,6.500000e+001
6.164000e+001,5.700000e+001
6.166000e+001,5.600000e+001
6.168000e+001,7.300000e+001
6.170000e+001,6.100000e+001
6.172000e+001,5.700000e+001
6.174000e+001,6.200000e+001
6.176000e+001,7.100000e+001
6.178000e+001,6.200000e+001
6.180000e+001,5.400000e+001
6.182000e+001,5.900000e+001
6.184000e+001,4.900000e+001
6.186000e+001,7.100000e+001
6.188000e+001,5.500000e+001
6.190000e+001,5.500000e+001
6.192000e+001,5.100000e+001
6.194000e+001,5.900000e+001
6.196000e+001,6.700000e+001
6.198000e+001,6.200000e+001
6.200000e+001,5.500000e+001
6.202000e+001,6.500000e+001
6.204000e+001,6.800000e+001
6.206000e+001,6.600000e+001
6.208000e+001,6.800000e+001
6.210000e+001,5.700000e+001
6.212000e+001,6.300000e+001
6.214000e+001,5.300000e+001
6.216000e+001,6.100000e+001
6.218000e+001,4.900000e+001
6.220000e+001,6.500000e+001
6.222000e+001,5.700000e+001
6.224000e+001,6.500000e+001
6.226000e+001,6.000000e+001
6.228000e+001,6.700000e+001
6.230000e+001,7.300000e+001
6.232000e+001,8.500000e+001
6.234000e+001,8.900000e+001
6.236000e+001,8.200000e+001
6.238000e+001,8.300000e+001
6.240000e+001,9.600000e+001
6.242000e+001,1.010000e+002
6.244000e+001,7.000000e+001
6.246000e+001,9.200000e+001
6.248000e+001,9.000000e+001
6.250000e+001,1.050000e+002
6.252000e+001,1.020000e+002
6.254000e+001,9.900000e+001
6.256000e+001,1.200000e+002
6.258000e+001,1.380000e+002
6.260000e+001,1.300000e+002
6.262000e+001,1.360000e+002
6.264000e+001,1.580000e+002
6.266000e+001,1.680000e+002
6.268000e+001,1.610000e+002
6.270000e+001,2.060000e+002
6.272000e+001,1.930000e+002
6.274000e+001,2.160000e+002
6.276000e+001,2.350000e+002
6.278000e+001,2.460000e+002
6.280000e+001,2.880000e+002
6.282000e+001,2.960000e+002
6.284000e+001,3.020000e+002
6.286000e+001,2.870000e+002
6.288000e+001,2.740000e+002
6.290000e+001,2.880000e+002
6.292000e+001,2.540000e+002
6.294000e+001,2.480000e+002
6.296000e+001,2.720000e+002
6.298000e+001,2.310000e+002
6.300000e+001,2.260000e+002
6.302000e+001,2.450000e+002
6.304000e+001,2.050000e+002
6.306000e+001,1.810000e+002
6.308000e+001,1.790000e+002
6.310000e+001,1.270000e+002
6.312000e+001,1.270000e+002
6.314000e+001,1.340000e+002
6.316000e+001,1.170000e+002
6.318000e+001,1.010000e+002
6.320000e+001,1.170000e+002
6.322000e+001,1.120000e+002
6.324000e+001,9.200000e+001
6.326000e+001,8.000000e+001
6.328000e+001,7.900000e+001
6.330000e+001,8.400000e+001
6.332000e+001,7.500000e+001
6.334000e+001,7.700000e+001
6.336000e+001,7.500000e+001
6.338000e+001,8.100000e+001
6.340000e+001,6.000000e+001
6.342000e+001,7.300000e+001
6.344000e+001,5.300000e+001
6.346000e+001,6.700000e+001
6.348000e+001,6.200000e+001
6.350000e+001,4.600000e+001
6.352000e+001,5.800000e+001
6.354000e+001,5.100000e+001
6.356000e+001,6.300000e+001
6.358000e+001,4.000000e+001
6.360000e+001,4.700000e+001
6.362000e+001,5.000000e+001
6.364000e+001,5.500000e+001
6.366000e+001,4.700000e+001
6.368000e+001,4.500000e+001
6.370000e+001,5.200000e+001
6.372000e+001,5.000000e+001
6.374000e+001,4.200000e+001
6.376000e+001,5.400000e+001
6.378000e+001,4.200000e+001
6.380000e+001,4.000000e+001
6.382000e+001,4.600000e+001
6.384000e+001,4.500000e+001
6.386000e+001,4.800000e+001
6.388000e+001,4.900000e+001
6.390000e+001,3.700000e+001
6.392000e+001,4.700000e+001
6.394000e+001,4.000000e+001
6.396000e+001,6.100000e+001
6.398000e+001,4.500000e+001
6.400000e+001,4.600000e+001
6.402000e+001,4.500000e+001
6.404000e+001,4.600000e+001
6.406000e+001,5.000000e+001
6.408000e+001,3.800000e+001
6.410000e+001,4.400000e+001
6.412000e+001,4.700000e+001
6.414000e+001,3.000000e+001
6.416000e+001,5.700000e+001
6.418000e+001,3.400000e+001
6.420000e+001,2.700000e+001
6.422000e+001,3.500000e+001
6.424000e+001,5.000000e+001
6.426000e+001,5.200000e+001
6.428000e+001,3.300000e+001
6.430000e+001,3.000000e+001
6.432000e+001,4.400000e+001
6.434000e+001,3.400000e+001
6.436000e+001,5.000000e+001
6.438000e+001,3.400000e+001
6.440000e+001,3.200000e+001
6.442000e+001,4.900000e+001
6.444000e+001,5.600000e+001
6.446000e+001,4.700000e+001
6.448000e+001,3.600000e+001
6.450000e+001,3.400000e+001
6.452000e+001,4.500000e+001
6.454000e+001,2.800000e+001
6.456000e+001,2.900000e+001
6.458000e+001,3.500000e+001
6.460000e+001,5.200000e+001
6.462000e+001,3.000000e+001
6.464000e+001,4.400000e+001
6.466000e+001,3.700000e+001
6.468000e+001,2.800000e+001
6.470000e+001,4.300000e+001
6.472000e+001,3.900000e+001
6.474000e+001,3.200000e+001
6.476000e+001,4.000000e+001
6.478000e+001,5.100000e+001
6.480000e+001,4.100000e+001
6.482000e+001,4.900000e+001
6.484000e+001,5.000000e+001
6.486000e+001,2.700000e+001
6.488000e+001,4.200000e+001
6.490000e+001,3.400000e+001
6.492000e+001,3.100000e+001
6.494000e+001,2.500000e+001
6.496000e+001,2.800000e+001
6.498000e+001,3.500000e+001
6.500000e+001,3.300000e+001
6.502000e+001,4.800000e+001
6.504000e+001,4.000000e+001
6.506000e+001,3.600000e+001
6.508000e+001,3.300000e+001
6.510000e+001,3.600000e+001
6.512000e+001,3.100000e+001
6.514000e+001,3.600000e+001
6.516000e+001,4.200000e+001
6.518000e+001,2.700000e+001
6.520000e+001,3.900000e+001
6.522000e+001,3.400000e+001
6.524000e+001,3.100000e+001
6.526000e+001,3.700000e+001
6.528000e+001,3.900000e+001
6.530000e+001,4.500000e+001
6.532000e+001,3.100000e+001
6.534000e+001,2.800000e+001
6.536000e+001,3.100000e+001
6.538000e+001,4.100000e+001
6.540000e+001,2.600000e+001
6.542000e+001,4.300000e+001
6.544000e+001,4.400000e+001
6.546000e+001,4.200000e+001
6.548000e+001,3.900000e+001
6.550000e+001,3.100000e+001
6.552000e+001,3.000000e+001
6.554000e+001,3.500000e+001
6.556000e+001,4.400000e+001
6.558000e+001,3.500000e+001
6.560000e+001,3.100000e+001
6.562000e+001,2.600000e+001
6.564000e+001,3.700000e+001
6.566000e+001,3.400000e+001
6.568000e+001,3.700000e+001
6.570000e+001,2.000000e+001
6.572000e+001,3.800000e+001
6.574000e+001,4.400000e+001
6.576000e+001,4.400000e+001
6.578000e+001,3.800000e+001
6.580000e+001,4.000000e+001
6.582000e+001,3.000000e+001
6.584000e+001,3.800000e+001
6.586000e+001,3.700000e+001
6.588000e+001,4.400000e+001
6.590000e+001,4.400000e+001
6.592000e+001,2.600000e+001
6.594000e+001,2.900000e+001
6.596000e+001,4.900000e+001
6.598000e+001,4.000000e+001
6.600000e+001,4.700000e+001
6.602000e+001,4.600000e+001
6.604000e+001,3.100000e+001
6.606000e+001,3.400000e+001
6.608000e+001,4.600000e+001
6.610000e+001,3.400000e+001
6.612000e+001,3.700000e+001
6.614000e+001,4.500000e+001
6.616000e+001,4.200000e+001
6.618000e+001,5.400000e+001
6.620000e+001,5.600000e+001
6.622000e+001,5.800000e+001
6.624000e+001,4.300000e+001
6.626000e+001,5.600000e+001
6.628000e+001,7.200000e+001
6.630000e+001,7.000000e+001
6.632000e+001,6.900000e+001
6.634000e+001,8.000000e+001
6.636000e+001,7.900000e+001
6.638000e+001,6.900000e+001
6.640000e+001,8.000000e+001
6.642000e+001,6.300000e+001
6.644000e+001,8.600000e+001
6.646000e+001,7.000000e+001
6.648000e+001,6.000000e+001
6.650000e+001,5.300000e+001
6.652000e+001,7.200000e+001
6.654000e+001,7.400000e+001
6.656000e+001,6.000000e+001
6.658000e+001,6.000000e+001
6.660000e+001,5.200000e+001
6.662000e+001,7.400000e+001
6.664000e+001,4.900000e+001
6.666000e+001,4.600000e+001
6.668000e+001,5.200000e+001
6.670000e+001,4.700000e+001
6.672000e+001,5.000000e+001
6.674000e+001,4.700000e+001
6.676000e+001,5.000000e+001
6.678000e+001,4.300000e+001
6.680000e+001,4.300000e+001
6.682000e+001,4.700000e+001
6.684000e+001,3.900000e+001
6.686000e+001,3.600000e+001
6.688000e+001,3.800000e+001
6.690000e+001,4.000000e+001
6.692000e+001,3.200000e+001
6.694000e+001,4.100000e+001
6.696000e+001,4.200000e+001
6.698000e+001,3.800000e+001
6.700000e+001,3.300000e+001
6.702000e+001,2.800000e+001
6.704000e+001,3.900000e+001
6.706000e+001,4.400000e+001
6.708000e+001,3.200000e+001
6.710000e+001,4.200000e+001
6.712000e+001,3.900000e+001
6.714000e+001,3.200000e+001
6.716000e+001,2.500000e+001
6.718000e+001,4.000000e+001
6.720000e+001,3.300000e+001
6.722000e+001,4.200000e+001
6.724000e+001,3.400000e+001
6.726000e+001,4.100000e+001
6.728000e+001,3.400000e+001
6.730000e+001,5.400000e+001
6.732000e+001,4.500000e+001
6.734000e+001,4.400000e+001
6.736000e+001,4.100000e+001
6.738000e+001,4.700000e+001
6.740000e+001,3.900000e+001
6.742000e+001,4.400000e+001
6.744000e+001,4.000000e+001
6.746000e+001,7.000000e+001
6.748000e+001,4.600000e+001
6.750000e+001,4.800000e+001
6.752000e+001,6.800000e+001
6.754000e+001,7.500000e+001
6.756000e+001,6.100000e+001
6.758000e+001,7.500000e+001
6.760000e+001,8.000000e+001
6.762000e+001,8.800000e+001
6.764000e+001,9.300000e+001
6.766000e+001,8.800000e+001
6.768000e+001,1.070000e+002
6.770000e+001,1.110000e+002
6.772000e+001,1.200000e+002
6.774000e+001,1.320000e+002
6.776000e+001,1.440000e+002
6.778000e+001,1.700000e+002
6.780000e+001,1.930000e+002
6.782000e+001,1.990000e+002
6.784000e+001,2.180000e+002
6.786000e+001,2.610000e+002
6.788000e+001,2.900000e+002
6.790000e+001,2.830000e+002
6.792000e+001,2.710000e+002
6.794000e+001,2.900000e+002
6.796000e+001,2.950000e+002
6.798000e+001,2.900000e+002
6.800000e+001,2.870000e+002
6.802000e+001,2.600000e+002
6.804000e+001,2.560000e+002
6.806000e+001,2.190000e+002
6.808000e+001,2.410000e+002
6.810000e+001,2.250000e+002
6.812000e+001,2.350000e+002
6.814000e+001,1.700000e+002
6.816000e+001,1.820000e+002
6.818000e+001,1.630000e+002
6.820000e+001,1.620000e+002
6.822000e+001,1.460000e+002
6.824000e+001,1.270000e+002
6.826000e+001,9.800000e+001
6.828000e+001,1.060000e+002
6.830000e+001,9.200000e+001
6.832000e+001,9.000000e+001
6.834000e+001,7.400000e+001
6.836000e+001,8.000000e+001
6.838000e+001,5.500000e+001
6.840000e+001,6.200000e+001
6.842000e+001,6.500000e+001
6.844000e+001,5.500000e+001
6.846000e+001,5.400000e+001
6.848000e+001,6.100000e+001
6.850000e+001,5.300000e+001
6.852000e+001,7.000000e+001
6.854000e+001,6.100000e+001
6.856000e+001,6.900000e+001
6.858000e+001,5.400000e+001
6.860000e+001,4.900000e+001
6.862000e+001,6.800000e+001
6.864000e+001,4.700000e+001
6.866000e+001,6.100000e+001
6.868000e+001,6.700000e+001
6.870000e+001,6.300000e+001
6.872000e+001,7.600000e+001
6.874000e+001,6.500000e+001
6.876000e+001,5.800000e+001
6.878000e+001,7.600000e+001
6.880000e+001,7.700000e+001
6.882000e+001,7.600000e+001
6.884000e+001,8.500000e+001
6.886000e+001,8.100000e+001
6.888000e+001,9.900000e+001
6.890000e+001,9.900000e+001
6.892000e+001,1.140000e+002
6.894000e+001,1.200000e+002
6.896000e+001,1.080000e+002
6.898000e+001,1.570000e+002
6.900000e+001,1.370000e+002
6.902000e+001,1.460000e+002
6.904000e+001,1.550000e+002
6.906000e+001,1.350000e+002
6.908000e+001,1.520000e+002
6.910000e+001,1.730000e+002
6.912000e+001,1.310000e+002
6.914000e+001,1.540000e+002
6.916000e+001,1.360000e+002
6.918000e+001,1.350000e+002
6.920000e+001,1.410000e+002
6.922000e+001,1.200000e+002
6.924000e+001,1.210000e+002
6.926000e+001,1.290000e+002
6.928000e+001,1.260000e+002
6.930000e+001,1.200000e+002
6.932000e+001,1.010000e+002
6.934000e+001,7.900000e+001
6.936000e+001,9.200000e+001
6.938000e+001,8.500000e+001
6.940000e+001,7.900000e+001
6.942000e+001,9.000000e+001
6.944000e+001,8.700000e+001
6.946000e+001,7.800000e+001
6.948000e+001,6.600000e+001
6.950000e+001,6.800000e+001
6.952000e+001,6.600000e+001
6.954000e+001,6.600000e+001
6.956000e+001,4.500000e+001
6.958000e+001,6.100000e+001
6.960000e+001,4.500000e+001
6.962000e+001,5.300000e+001
6.964000e+001,5.400000e+001
6.966000e+001,3.600000e+001
6.968000e+001,5.500000e+001
6.970000e+001,4.700000e+001
6.972000e+001,4.300000e+001
6.974000e+001,5.100000e+001
6.976000e+001,4.400000e+001
6.978000e+001,4.800000e+001
6.980000e+001,5.200000e+001
6.982000e+001,3.400000e+001
6.984000e+001,4.400000e+001
6.986000e+001,4.000000e+001
6.988000e+001,4.400000e+001
6.990000e+001,4.400000e+001
6.992000e+001,4.500000e+001
6.994000e+001,5.400000e+001
6.996000e+001,3.600000e+001
6.998000e+001,4.200000e+001
7.000000e+001,4.900000e+001
7.002000e+001,3.600000e+001
7.004000e+001,4.200000e+001
7.006000e+001,3.300000e+001
7.008000e+001,5.000000e+001
7.010000e+001,4.100000e+001
7.012000e+001,4.100000e+001
7.014000e+001,4.400000e+001
7.016000e+001,4.100000e+001
7.018000e+001,4.400000e+001
7.020000e+001,5.400000e+001
7.022000e+001,4.000000e+001
7.024000e+001,3.200000e+001
7.026000e+001,3.900000e+001
7.028000e+001,3.900000e+001
7.030000e+001,3.500000e+001
7.032000e+001,4.300000e+001
7.034000e+001,4.300000e+001
7.036000e+001,2.800000e+001
7.038000e+001,4.800000e+001
7.040000e+001,3.900000e+001
7.042000e+001,3.400000e+001
7.044000e+001,3.200000e+001
7.046000e+001,3.400000e+001
7.048000e+001,5.000000e+001
7.050000e+001,3.900000e+001
7.052000e+001,3.800000e+001
7.054000e+001,3.100000e+001
7.056000e+001,4.100000e+001
7.058000e+001,3.500000e+001
7.060000e+001,3.400000e+001
7.062000e+001,3.100000e+001
7.064000e+001,3.100000e+001
7.066000e+001,3.500000e+001
7.068000e+001,3.600000e+001
7.070000e+001,3.600000e+001
7.072000e+001,4.100000e+001
7.074000e+001,3.000000e+001
7.076000e+001,3.600000e+001
7.078000e+001,3.700000e+001
7.080000e+001,2.900000e+001
7.082000e+001,3.500000e+001
7.084000e+001,2.700000e+001
7.086000e+001,4.200000e+001
7.088000e+001,3.800000e+001
7.090000e+001,2.900000e+001
7.092000e+001,4.800000e+001
7.094000e+001,3.000000e+001
7.096000e+001,3.500000e+001
7.098000e+001,3.600000e+001
7.100000e+001,3.700000e+001
7.102000e+001,3.500000e+001
7.104000e+001,3.300000e+001
7.106000e+001,2.800000e+001
7.108000e+001,3.000000e+001
7.110000e+001,3.800000e+001
7.112000e+001,3.700000e+001
7.114000e+001,3.100000e+001
7.116000e+001,2.500000e+001
7.118000e+001,3.800000e+001
7.120000e+001,3.900000e+001
7.122000e+001,2.800000e+001
7.124000e+001,3.100000e+001
7.126000e+001,2.400000e+001
7.128000e+001,3.500000e+001
7.130000e+001,4.400000e+001
7.132000e+001,3.300000e+001
7.134000e+001,2.700000e+001
7.136000e+001,3.400000e+001
7.138000e+001,2.600000e+001
7.140000e+001,3.400000e+001
7.142000e+001,3.300000e+001
7.144000e+001,2.000000e+001
7.146000e+001,2.500000e+001
7.148000e+001,2.700000e+001
7.150000e+001,2.600000e+001
7.152000e+001,2.400000e+001
7.154000e+001,3.100000e+001
7.156000e+001,2.500000e+001
7.158000e+001,2.900000e+001
7.160000e+001,3.500000e+001
7.162000e+001,2.700000e+001
7.164000e+001,2.200000e+001
7.166000e+001,3.700000e+001
7.168000e+001,2.600000e+001
7.170000e+001,4.400000e+001
7.172000e+001,3.700000e+001
7.174000e+001,4.300000e+001
7.176000e+001,3.600000e+001
7.178000e+001,3.200000e+001
7.180000e+001,2.900000e+001
7.182000e+001,2.200000e+001
7.184000e+001,3.300000e+001
7.186000e+001,3.900000e+001
7.188000e+001,2.700000e+001
7.190000e+001,3.100000e+001
7.192000e+001,3.400000e+001
7.194000e+001,2.600000e+001
7.196000e+001,2.700000e+001
7.198000e+001,2.800000e+001
7.200000e+001,3.000000e+001
7.202000e+001,2.400000e+001
7.204000e+001,2.500000e+001
7.206000e+001,3.400000e+001
7.208000e+001,2.400000e+001
7.210000e+001,2.800000e+001
7.212000e+001,3.200000e+001
7.214000e+001,2.500000e+001
7.216000e+001,3.300000e+001
7.218000e+001,3.200000e+001
7.220000e+001,3.300000e+001
7.222000e+001,3.700000e+001
7.224000e+001,2.700000e+001
7.226000e+001,3.000000e+001
7.228000e+001,3.500000e+001
7.230000e+001,3.000000e+001
7.232000e+001,3.000000e+001
